,Temp_K,SpecHum_Ratio,Press_Pa
2004-06-01 05:55:00,288.7005013015741,0.009921495717141448,100233.10448112752
2004-06-01 06:00:00,288.9967149179286,0.00997249261978842,100233.02849985963
2004-06-01 06:05:00,288.7017306662545,0.00995473421668877,100233.15433231411
2004-06-01 06:10:00,288.91717161021995,0.009938686999758273,100233.11422041868
2004-06-01 06:15:00,288.6941420063655,0.009908605603904882,100233.2116583617
2004-06-01 06:20:00,289.04279216295794,0.009944167512021774,100233.12225944042
2004-06-01 06:25:00,288.80435229491496,0.009945373411490077,100233.22195492826
2004-06-01 06:30:00,289.1159945750565,0.009942612836206373,100233.1473333332
2004-06-01 06:35:00,288.8629683443396,0.009963817160430342,100233.25079996888
2004-06-01 06:40:00,289.18661847194,0.00998109701815002,100233.17729450256
2004-06-01 06:45:00,288.90287512448225,0.009964775106107444,100233.28841112074
2004-06-01 06:50:00,289.23687680432505,0.009958539020698648,100233.21365622031
2004-06-01 06:55:00,288.93758096200344,0.009970880753758555,100233.32847655163
2004-06-01 07:00:00,289.2730365104217,0.009986997453033553,100233.25460143232
2004-06-01 07:05:00,288.96765467853,0.009967510091000852,100233.35799015875
2004-06-01 07:10:00,289.3620466054926,0.010011770274262425,100233.24075781103
2004-06-01 07:15:00,289.0987969372191,0.010014416658353583,100233.30749792104
2004-06-01 07:20:00,289.5245346938197,0.010035919920736807,100233.17326850358
2004-06-01 07:25:00,289.23979938237574,0.010054018889899341,100233.23809367255
2004-06-01 07:30:00,289.67847830188276,0.010094974021635976,100233.10019047713
2004-06-01 07:35:00,289.3775045572611,0.010079595861130747,100233.16493712785
2004-06-01 07:40:00,289.82869548629054,0.010138021729195902,100233.0238587479
2004-06-01 07:45:00,289.51098982322696,0.010135161020469826,100233.08692289813
2004-06-01 07:50:00,289.9670447927656,0.010167635672117592,100232.94820118882
2004-06-01 07:55:00,289.6482784804313,0.010177225936297869,100233.00065600847
2004-06-01 08:00:00,290.1058272419434,0.010228599835929702,100232.86861390008
2004-06-01 08:05:00,289.7850341666121,0.01023743242511425,100232.85180640976
2004-06-01 08:10:00,290.31511587632633,0.010296342059499046,100232.59191387851
2004-06-01 08:15:00,290.0029914791766,0.010304023417518534,100232.54412875358
2004-06-01 08:20:00,290.55520671505036,0.010366159630571923,100232.27532971012
2004-06-01 08:25:00,290.23399406414967,0.010338825007923482,100232.22651728982
2004-06-01 08:30:00,290.80006022024355,0.010404494834054975,100231.95328632579
2004-06-01 08:35:00,290.48463842362014,0.010382726414618744,100231.88782975916
2004-06-01 08:40:00,291.0392168369027,0.010452013433436767,100231.6246162751
2004-06-01 08:45:00,290.73513604011504,0.010433170475343841,100231.54506826117
2004-06-01 08:50:00,291.2930419937576,0.010509710654432127,100231.27871735477
2004-06-01 08:55:00,290.99290223256804,0.010492159035906674,100231.19458755887
2004-06-01 09:00:00,291.5284560803477,0.010569429547063774,100230.94580056556
2004-06-01 09:05:00,291.23896130780014,0.010560344353215007,100230.83368349257
2004-06-01 09:10:00,291.82810828009605,0.01063031905807198,100230.5155766497
2004-06-01 09:15:00,291.5708853490699,0.010636915933939402,100230.36678462032
2004-06-01 09:20:00,292.1493243975041,0.010725819871642256,100230.04965738935
2004-06-01 09:25:00,291.8851219811906,0.010736396002277727,100229.90627265176
2004-06-01 09:30:00,292.4362928834585,0.010831240927130798,100229.6026190083
2004-06-01 09:35:00,292.17699982851775,0.010811262370439105,100229.4615901136
2004-06-01 09:40:00,292.7120743244931,0.01091499284742343,100229.16474307496
2004-06-01 09:45:00,292.455744534909,0.010899348829151235,100229.02585867087
2004-06-01 09:50:00,292.9701932926363,0.010980641600065356,100228.73711253653
2004-06-01 09:55:00,292.720834282559,0.010970249100958908,100228.5988782857
2004-06-01 10:00:00,293.21988223035,0.011063999733374855,100228.3148893451
2004-06-01 10:05:00,292.95227713603805,0.011018763989485286,100228.2646702466
2004-06-01 10:10:00,293.33526150236685,0.011069739773898529,100228.14640702974
2004-06-01 10:15:00,293.03087103071,0.0109947205859868,100228.16710065647
2004-06-01 10:20:00,293.4175883297684,0.01102476303289762,100228.0487625331
2004-06-01 10:25:00,293.1328353488413,0.01094822787594375,100228.05381975659
2004-06-01 10:30:00,293.52954607659984,0.010977496563630451,100227.92316766203
2004-06-01 10:35:00,293.2535222994169,0.010893223665605807,100227.92224423825
2004-06-01 10:40:00,293.64368837764397,0.010917515301043507,100227.79339886065
2004-06-01 10:45:00,293.3728872320506,0.010834984730657282,100227.79178337053
2004-06-01 10:50:00,293.7556111917259,0.010859353509468005,100227.66551438165
2004-06-01 10:55:00,293.48475877854827,0.010769481176114336,100227.66603455036
2004-06-01 11:00:00,293.8536556065349,0.010790109028613501,100227.54675781667
2004-06-01 11:05:00,293.61118614132715,0.010711199300189184,100227.47127390471
2004-06-01 11:10:00,294.0282319821758,0.01074977281011359,100227.23968963354
2004-06-01 11:15:00,293.81629003547965,0.010680504241303717,100227.12449194324
2004-06-01 11:20:00,294.21381445461805,0.010723541591905045,100226.89683565982
2004-06-01 11:25:00,294.0056646983326,0.01068880979278129,100226.78799156299
2004-06-01 11:30:00,294.3784328680157,0.010758790193564913,100226.57055657945
2004-06-01 11:35:00,294.1819769581289,0.010708688181868466,100226.46258832635
2004-06-01 11:40:00,294.53584947432444,0.010758409384680645,100226.25084047107
2004-06-01 11:45:00,294.3491676093259,0.010702570332980879,100226.14274032235
2004-06-01 11:50:00,294.6845514280813,0.010748194568454902,100225.93620037127
2004-06-01 11:55:00,294.5073311751474,0.01068708707017279,100225.82921185372
2004-06-01 12:00:00,294.8223283752863,0.01072930424738097,100225.63145037991
2004-06-01 12:05:00,294.65527332905066,0.010671644546549695,100225.52110684612
2004-06-01 12:10:00,294.953182414584,0.01071438697958252,100225.32478503966
2004-06-01 12:15:00,294.7924191303351,0.01066000558832736,100225.21702660661
2004-06-01 12:20:00,295.0795868753523,0.010704486984288828,100225.02270148532
2004-06-01 12:25:00,294.929094318231,0.010653143856058561,100224.91332182374
2004-06-01 12:30:00,295.2019867514479,0.010693998475780174,100224.7230262333
2004-06-01 12:35:00,295.05970054919504,0.010644472027645875,100224.61349757473
2004-06-01 12:40:00,295.32302772364534,0.010682464378088834,100224.42528761565
2004-06-01 12:45:00,295.19047474379187,0.010599717349310051,100224.31457284777
2004-06-01 12:50:00,295.4410421040381,0.010614033654064027,100224.12892046491
2004-06-01 12:55:00,295.31744314422724,0.010552219160496736,100224.01704068686
2004-06-01 13:00:00,295.55007572205426,0.01058011756475829,100223.84028315709
2004-06-01 13:05:00,295.41270374602664,0.010551722668290735,100223.78815961306
2004-06-01 13:10:00,295.7350246792544,0.010641218046152616,100223.59112564182
2004-06-01 13:15:00,295.7429701027753,0.010660384822049085,100223.42634495256
2004-06-01 13:20:00,296.07914519343126,0.01074828786606155,100223.19980412787
2004-06-01 13:25:00,296.05416903864733,0.010693186444879127,100223.05690916025
2004-06-01 13:30:00,296.3097041124744,0.01081467904105073,100222.88126352608
2004-06-01 13:35:00,296.23659674048446,0.010774331343820425,100222.78460074964
2004-06-01 13:40:00,296.42848463728336,0.010902690497619282,100222.65438835703
2004-06-01 13:45:00,296.3234630031367,0.010865476265683736,100222.59022541593
2004-06-01 13:50:00,296.48188723904514,0.010985421457343469,100222.48773022968
2004-06-01 13:55:00,296.35293340232937,0.010943785330050089,100222.44562303017
2004-06-01 14:00:00,296.4952220079951,0.011022980402417948,100222.36107861051
2004-06-01 14:05:00,296.27199038699763,0.010958145955134977,100222.55364281982
2004-06-01 14:10:00,296.4571263791639,0.011038903316989155,100222.61607085037
2004-06-01 14:15:00,296.27915860858826,0.010995959997237625,100222.76765121218
2004-06-01 14:20:00,296.4410786002625,0.011074171078918674,100222.8366702357
2004-06-01 14:25:00,296.24709737171577,0.011042684448002667,100222.98973349723
2004-06-01 14:30:00,296.39858092243776,0.011109161286696713,100223.06516232369
2004-06-01 14:35:00,296.2038254222901,0.011083100461019969,100223.21249102891
2004-06-01 14:40:00,296.36930304901966,0.011147553895686352,100223.2705883098
2004-06-01 14:45:00,296.1781344955524,0.011125314868846714,100223.40680352793
2004-06-01 14:50:00,296.3535848231611,0.011188167644366899,100223.44927855376
2004-06-01 14:55:00,296.1570210443604,0.011170258770130463,100223.58052449723
2004-06-01 15:00:00,296.3577060196288,0.011231282513920767,100223.59219423187
2004-06-01 15:05:00,296.1959917646502,0.011202698228763701,100223.61689977259
2004-06-01 15:10:00,296.23661114314865,0.011232117871022042,100223.68679313097
2004-06-01 15:15:00,296.1658310242423,0.011207927472633602,100223.66062675037
2004-06-01 15:20:00,296.34840566923884,0.011242914844735337,100223.6034658364
2004-06-01 15:25:00,296.3640732467898,0.01122809124001601,100223.49633886134
2004-06-01 15:30:00,296.56515180297197,0.01126333737170254,100223.40124710667
2004-06-01 15:35:00,296.5636076760519,0.011250440207733598,100223.31549550296
2004-06-01 15:40:00,296.75371754219117,0.011288628190801122,100223.22018618173
2004-06-01 15:45:00,296.7586681989166,0.011274502412187871,100223.13480453909
2004-06-01 15:50:00,296.95839619382997,0.011317316105065027,100223.01962899369
2004-06-01 15:55:00,296.975298498303,0.011301107537464716,100222.92725991966
2004-06-01 16:00:00,297.220826872107,0.01134754810110012,100222.75648293832
2004-06-01 16:05:00,297.23024955132456,0.01131543140678964,100222.71644140757
2004-06-01 16:10:00,297.3802838339613,0.011381367014584682,100222.6774968724
2004-06-01 16:15:00,297.32636185004964,0.011383042020074851,100222.70588944663
2004-06-01 16:20:00,297.41607237837667,0.011484463874767094,100222.71111205227
2004-06-01 16:25:00,297.3293710878786,0.011469533412289247,100222.76282102002
2004-06-01 16:30:00,297.4009275306799,0.011552264966498431,100222.7850268867
2004-06-01 16:35:00,297.29955504562446,0.011529506953914564,100222.84677876905
2004-06-01 16:40:00,297.36525138916835,0.011601443582941118,100222.87722693598
2004-06-01 16:45:00,297.2502240224959,0.011582511120456971,100222.94753972229
2004-06-01 16:50:00,297.3119103151524,0.01164627284846704,100222.98605068206
2004-06-01 16:55:00,297.18198846414185,0.011636174945719254,100223.06624638833
2004-06-01 17:00:00,297.2974681024853,0.011690212092825088,100223.05417901764
2004-06-01 17:05:00,297.26126075164785,0.01164517451941651,100222.83550551423
2004-06-01 17:10:00,295.43062399865073,0.01161088389771433,100224.5525856912
2004-06-01 17:15:00,295.0086458385016,0.0115797106267062,100224.97477131482
2004-06-01 17:20:00,294.7667246021325,0.011564058747480059,100225.35660149608
2004-06-01 17:25:00,294.38208550581555,0.01153799344125378,100225.68103257901
2004-06-01 17:30:00,294.22964407898974,0.01151231642304581,100225.95598801899
2004-06-01 17:35:00,293.90012555250115,0.01148791722514588,100226.25707186958
2004-06-01 17:40:00,293.8065547591601,0.011464294946198413,100226.50244626572
2004-06-01 17:45:00,293.47693326221815,0.011438215242890837,100226.79929227522
2004-06-01 17:50:00,293.3919645049279,0.01141375862113029,100227.04219737861
2004-06-01 17:55:00,293.0477547369397,0.011386110182053408,100227.34606158921
2004-06-01 18:00:00,292.99124041011436,0.011317438816872876,100227.5594745628
2004-06-01 18:05:00,292.6875350926019,0.011265650654293453,100227.67958929311
2004-06-01 18:10:00,292.69397741832023,0.011241817536317868,100227.68453448209
2004-06-01 18:15:00,292.42141646009634,0.011178075782298796,100227.75411535469
2004-06-01 18:20:00,292.42006419560795,0.011144476560036613,100227.75323692436
2004-06-01 18:25:00,292.1568712603006,0.011076160374524692,100227.81776033794
2004-06-01 18:30:00,292.2364437941232,0.01105327363687465,100227.76691230376
2004-06-01 18:35:00,292.1600103067059,0.011005467678779987,100227.73441478293
2004-06-01 18:40:00,292.33664813309497,0.01099621551435672,100227.62987425082
2004-06-01 18:45:00,292.2449282356342,0.010954842154090448,100227.59090508212
2004-06-01 18:50:00,292.39973367981213,0.010946858587338255,100227.49187735678
2004-06-01 18:55:00,292.29960405872583,0.01090899770201876,100227.45162736527
2004-06-01 19:00:00,292.46571134897965,0.010903884242158941,100227.33653162743
2004-06-01 19:05:00,292.3722011709494,0.010921620023391395,100227.29654266704
2004-06-01 19:10:00,292.53510439972587,0.010911680725652222,100227.19706036047
2004-06-01 19:15:00,292.41482499443384,0.010915369641519198,100227.16588641843
2004-06-01 19:20:00,292.5452368736483,0.01093895747983958,100227.0778368235
2004-06-01 19:25:00,292.41183554951493,0.010918148326200324,100227.05420486652
2004-06-01 19:30:00,292.51891337252084,0.010917208468946308,100226.9870040034
2004-06-01 19:35:00,292.3444562833835,0.010923408649187099,100227.0018672791
2004-06-01 19:40:00,292.56642996078915,0.010946369827853335,100226.91676122019
2004-06-01 19:45:00,292.43165959139475,0.010918115354152052,100226.91277481859
2004-06-01 19:50:00,292.60840174904234,0.010910917839557159,100226.84397245487
2004-06-01 19:55:00,292.4415563810015,0.010909990726262394,100226.86319301456
2004-06-01 20:00:00,292.5575044065586,0.010877235121227543,100226.82918956225
2004-06-01 20:05:00,292.3693597727613,0.01085476082978341,100226.89113515781
2004-06-01 20:10:00,292.4540235293409,0.010855082764954508,100226.88652851278
2004-06-01 20:15:00,292.30558227899115,0.010860488571141842,100226.92716950168
2004-06-01 20:20:00,292.4239469699086,0.010878724607028968,100226.89128678279
2004-06-01 20:25:00,293.0870861407885,0.010924578639111745,100226.53248608431
2004-06-01 20:30:00,293.8876362402668,0.010989625594526656,100226.1328931293
2004-06-01 20:35:00,294.0204362991863,0.011036678262560967,100225.90095679661
2004-06-01 20:40:00,294.17388922869594,0.011077377052707813,100225.76105121127
2004-06-01 20:45:00,294.0692912217527,0.011109261889905468,100225.69656055003
2004-06-01 20:50:00,294.16405536920973,0.011152253498104763,100225.57948634637
2004-06-01 20:55:00,294.1176829596428,0.011198302933193587,100225.41197678988
2004-06-01 21:00:00,294.2365062378538,0.011266385823614451,100225.18406952223
2004-06-01 21:05:00,294.15047116478866,0.011304251742476623,100225.48603871027
2004-06-01 21:10:00,294.15918941696276,0.011306163572643793,100225.94581209635
2004-06-01 21:15:00,293.88551920617834,0.011263324977973676,100226.48610510383
2004-06-01 21:20:00,293.75159027185293,0.011206435687225662,100226.94741977096
2004-06-01 21:25:00,293.4491373955443,0.01112377619169377,100227.34390917639
2004-06-01 21:30:00,293.3798880935937,0.011044497348016344,100227.64688536049
2004-06-01 21:35:00,293.1190669120016,0.010964737615992676,100227.9413108467
2004-06-01 21:40:00,293.07629254882676,0.010898577723254008,100228.18871786278
2004-06-01 21:45:00,292.8064485255128,0.01081903285668962,100228.45617646458
2004-06-01 21:50:00,292.7695577040251,0.010747201025476969,100228.68217222286
2004-06-01 21:55:00,292.4906462724447,0.010678468091898412,100228.93799557726
2004-06-01 22:00:00,292.38386888230303,0.010608210185218153,100229.23936369456
2004-06-01 22:05:00,291.0662083366987,0.010421166876047723,100229.94208428492
2004-06-01 22:10:00,290.1548386445214,0.010250086260676963,100230.42331895078
2004-06-01 22:15:00,290.05690914713676,0.010144017334879789,100230.56346136976
2004-06-01 22:20:00,290.2901483663702,0.010120256534104775,100230.56080482848
2004-06-01 22:25:00,290.20964237548117,0.010112819492846063,100230.63269579638
2004-06-01 22:30:00,290.3249808709744,0.010067737876737058,100230.66610272179
2004-06-01 22:35:00,290.11196693525665,0.010034224814408849,100230.79252748143
2004-06-01 22:40:00,290.17385012267243,0.010021649310332332,100230.85092111319
2004-06-01 22:45:00,289.9744908599985,0.009963563531514822,100230.97801462986
2004-06-01 22:50:00,290.0534094420374,0.009934065117065688,100231.0275741866
2004-06-01 22:55:00,289.8729043899177,0.00991814300551407,100231.14716579695
2004-06-01 23:00:00,289.9478614408932,0.009865643181780364,100231.19912329795
2004-06-01 23:05:00,289.8093596959303,0.009837290573185426,100231.22531056906
2004-06-01 23:10:00,289.93243755142976,0.009834162803745446,100231.16347381163
2004-06-01 23:15:00,289.8310707899182,0.00983797349411211,100231.15954231693
2004-06-01 23:20:00,289.9702733759866,0.00985075376446269,100231.08592222624
2004-06-01 23:25:00,289.8813331710341,0.009863618321880407,100231.07043601475
2004-06-01 23:30:00,290.0277768494608,0.00988219808141842,100230.98404439307
2004-06-01 23:35:00,289.9512760081479,0.009899363609840351,100230.9507385888
2004-06-01 23:40:00,290.1083867324602,0.009923041404222949,100230.84429628191
2004-06-01 23:45:00,290.04645221807704,0.009947169852150165,100230.78492060542
2004-06-01 23:50:00,290.2188880762155,0.009978921472002165,100230.64693830776
2004-06-01 23:55:00,290.85545856297205,0.010029483877658252,100230.33694653168
2004-06-02 00:00:00,291.4739395742397,0.0100931684774843,100230.08405816415
2004-06-02 00:05:00,291.48764179062624,0.010135570842067624,100230.07377995909
2004-06-02 00:10:00,291.59695707622825,0.01016337376146161,100230.10156291557
2004-06-02 00:15:00,291.42139402643966,0.010175918178042113,100230.22629473434
2004-06-02 00:20:00,291.46002968892947,0.010176623036571537,100230.32732853568
2004-06-02 00:25:00,291.2645475994993,0.010167235590710593,100230.47628096986
2004-06-02 00:30:00,291.3175621427866,0.010158949107326036,100230.5704010611
2004-06-02 00:35:00,291.1331554884217,0.010136910744728457,100230.70475987242
2004-06-02 00:40:00,291.2109234100652,0.010116284764430428,100230.78516038138
2004-06-02 00:45:00,291.03045513862395,0.010092985805235537,100230.91458846402
2004-06-02 00:50:00,291.12072840591736,0.010071476067563288,100230.99149093861
2004-06-02 00:55:00,290.9394007302684,0.010035062102606575,100231.11813422015
2004-06-02 01:00:00,291.0402337945431,0.010002410782151507,100231.18926949395
2004-06-02 01:05:00,290.85019704187727,0.009965955176377238,100231.35155125236
2004-06-02 01:10:00,290.9502816208672,0.009933810803493148,100231.46533322563
2004-06-02 01:15:00,290.7300025543375,0.009896950760170426,100231.63515137444
2004-06-02 01:20:00,290.8187909118718,0.009853710299113184,100231.73702682815
2004-06-02 01:25:00,290.5802829143819,0.0098017913522426,100231.89144464789
2004-06-02 01:30:00,290.6723218845465,0.009756101255462907,100231.97366291405
2004-06-02 01:35:00,290.42483104506505,0.009710234335884978,100232.11554657559
2004-06-02 01:40:00,290.52464065839087,0.00967311612688105,100232.18403093473
2004-06-02 01:45:00,290.27005999459857,0.009635816258720382,100232.31873146331
2004-06-02 01:50:00,290.3806402773968,0.009607753041981417,100232.37658404319
2004-06-02 01:55:00,290.11919618863135,0.009578426269425866,100232.50704154007
2004-06-02 02:00:00,290.2416769354825,0.009541330793473073,100232.55714346543
2004-06-02 02:05:00,289.9743768023553,0.009499426913976369,100232.67740520414
2004-06-02 02:10:00,290.0984242160082,0.009471119188326363,100232.71199675441
2004-06-02 02:15:00,289.8700708486407,0.009451456184374842,100232.81876278894
2004-06-02 02:20:00,290.0402238726295,0.009446943002497153,100232.83106143717
2004-06-02 02:25:00,289.8444413226967,0.009447033040766085,100232.90925134851
2004-06-02 02:30:00,290.05737483399764,0.009459585545621308,100232.88839542554
2004-06-02 02:35:00,289.8751485809896,0.00945897970855051,100232.93100087864
2004-06-02 02:40:00,290.1184826865592,0.00946605489394453,100232.86349409338
2004-06-02 02:45:00,289.95240265744343,0.009478115243617434,100232.84192115186
2004-06-02 02:50:00,290.2319020137532,0.00950743500829963,100232.67911769562
2004-06-02 02:55:00,290.1050216065856,0.00954604823784796,100232.50904957973
2004-06-02 03:00:00,290.4468965653461,0.009610599194353286,100232.10985122154
2004-06-02 03:05:00,290.3514387219068,0.009670530866992155,100231.98413957791
2004-06-02 03:10:00,290.6684004646656,0.009731174645623694,100231.85159693727
2004-06-02 03:15:00,290.52576578222494,0.009773812600116488,100231.85119669413
2004-06-02 03:20:00,290.7713939971163,0.009807057370103178,100231.80860789643
2004-06-02 03:25:00,290.583810999192,0.009821842371179583,100231.85504513312
2004-06-02 03:30:00,290.79052947482415,0.009836653879496761,100231.83315675067
2004-06-02 03:35:00,290.59461248642884,0.009840886914541495,100231.88257478483
2004-06-02 03:40:00,290.7938159107806,0.009849486162613878,100231.86134238429
2004-06-02 03:45:00,290.59769088049904,0.009849947437019588,100231.91092860945
2004-06-02 03:50:00,290.78951260083596,0.009855926056481864,100231.89220625968
2004-06-02 03:55:00,290.59118912260783,0.009854684310834501,100231.94348510387
2004-06-02 04:00:00,290.7776078512723,0.00985944514715046,100231.92589836326
2004-06-02 04:05:00,290.5678100955466,0.009852017611385254,100232.05616294403
2004-06-02 04:10:00,290.7267346166749,0.009842724331282594,100232.1449049743
2004-06-02 04:15:00,290.4828535140322,0.009818626829347171,100232.30760979575
2004-06-02 04:20:00,290.6179620207216,0.009793645496093852,100232.39042885188
2004-06-02 04:25:00,290.3630664387743,0.009759781348763766,100232.52437752557
2004-06-02 04:30:00,290.50688354318356,0.009729449265526529,100232.56901945121
2004-06-02 04:35:00,290.2563318883742,0.009693205857120305,100232.67080189144
2004-06-02 04:40:00,290.4106393336759,0.009664459005826409,100232.68842058437
2004-06-02 04:45:00,290.1581458252594,0.009639163172513138,100232.77177789905
2004-06-02 04:50:00,290.31899192994473,0.009625948972281483,100232.77213558705
2004-06-02 04:55:00,290.062492662004,0.009608513502254588,100232.84284422762
2004-06-02 05:00:00,290.239922174361,0.009596810508037592,100232.81966678747
2004-06-02 05:05:00,289.9645977329648,0.009579881417041025,100232.99895964973
2004-06-02 05:10:00,290.11748558587675,0.0095749545704367,100233.12226243471
2004-06-02 05:15:00,289.82052790208917,0.0095666710159034,100233.32480579201
2004-06-02 05:20:00,289.0639773467952,0.009441466662779343,100233.75303687503
2004-06-02 05:25:00,288.0791076651287,0.00925311340235711,100234.17806877721
2004-06-02 05:30:00,288.1473662065464,0.009166425679378164,100234.26102969746
2004-06-02 05:35:00,288.1287508022981,0.009133857368897828,100234.34801170569
2004-06-02 05:40:00,288.3172497945971,0.009133580414786601,100234.35772270596
2004-06-02 05:45:00,287.9518682878691,0.009071407669540331,100234.52380853532
2004-06-02 05:50:00,288.0844812056873,0.009070331096306904,100234.5433274756
2004-06-02 05:55:00,287.79512781237463,0.009055219540611854,100234.67515559244
2004-06-02 06:00:00,288.1930409270201,0.009057513298901566,100234.57135220269
2004-06-02 06:05:00,287.9798624391436,0.009035273508252069,100234.69276657804
2004-06-02 06:10:00,288.41066725170714,0.009028835989040774,100234.59290615912
2004-06-02 06:15:00,288.24296029828605,0.009004784256859216,100234.64891482616
2004-06-02 06:20:00,288.75916953340555,0.009010871235283841,100234.49980642878
2004-06-02 06:25:00,288.5029761437361,0.008984412701516179,100234.55610427212
2004-06-02 06:30:00,289.0456104565913,0.009038659194958078,100234.40144532376
