,(m) canSpeHum_1.5,(m) canSpeHum_2.5,(m) canSpeHum_3.5,(m) canSpeHum_4.5,(m) canSpeHum_5.5,(m) canSpeHum_6.5,(m) canSpeHum_7.5,(m) canSpeHum_8.5,(m) canSpeHum_9.5,(m) canSpeHum_10.5,(m) canSpeHum_11.5,(m) canSpeHum_12.5,(m) canSpeHum_13.5,(m) canSpeHum_14.5
2002-06-10 02:25:00,0.008606460978791159,0.008606009295389336,0.008605268458878285,0.008604232763335707,0.008602918747839009,0.0086013339284646,0.008599562518907118,0.008597707050842368,0.008595824495009823,0.008593944702952093,0.008592067784434295,0.008590193581017947,0.008588320928048924,0.008586283214129855
2002-06-10 02:30:00,0.008572053717575988,0.008571701263249553,0.008571135942919136,0.008570343026928438,0.008569329365725856,0.008568092177096616,0.008566706982412645,0.00856527046236052,0.008563836001895572,0.008562431470767545,0.008561055593190856,0.008559707189726592,0.008558384566709315,0.00855697142959678
2002-06-10 02:35:00,0.008554852794430386,0.008554610429671995,0.00855424121172261,0.008553719112155054,0.008553037881480577,0.008552181479988073,0.00855121154149904,0.008550213472256851,0.008549233504643938,0.008548295075115852,0.008547394269542456,0.008546527805087663,0.008545692497989732,0.008544814261333862
2002-06-10 02:40:00,0.008504693649296704,0.00850428587354516,0.008503587439729317,0.00850259320529854,0.008501320267229441,0.008499776950047121,0.008498047255040452,0.00849623289782575,0.008494390321993646,0.008492549039211915,0.008490709160594247,0.008488870440851887,0.008487031494454657,0.008485027927319491
2002-06-10 02:45:00,0.008469990276698858,0.008469682537282055,0.008469162303766842,0.008468416346235642,0.008467452502680174,0.008466269566485808,0.008464941298600261,0.00846356124044047,0.008462181019643624,0.008460827569804298,0.008459499824708434,0.008458196716800322,0.00845691655679445,0.00845554629436103
2002-06-10 02:50:00,0.008452895816619371,0.008452698985924722,0.008452375421855392,0.008451899165753556,0.008451263971940442,0.008450454091546645,0.008449530424890233,0.008448577212099493,0.008447640038180639,0.008446742015730683,0.0084458793446122,0.008445048816363026,0.00844424727395654,0.00844340330468205
2002-06-10 02:55:00,0.00840261154118601,0.008402249944611842,0.008401598767325274,0.008400653047927498,0.008399430049800921,0.008397938527399682,0.008396261829172868,0.008394500481890029,0.008392710175013019,0.008390919948278001,0.008389129850676415,0.008387339503409086,0.008385547276990575,0.008383592158748404
2002-06-10 03:00:00,0.008367957807719399,0.008367696057486645,0.008367223043604374,0.00836652561563238,0.008365611584560692,0.008364479983922486,0.008363203698497784,0.008361874929333383,0.008360544513843807,0.008359238939643826,0.008357957150943736,0.008356698042745195,0.008355459822291581,0.00835413263526796
2002-06-10 03:05:00,0.008352124085127189,0.008351978048977344,0.00835171101119713,0.008351296315989727,0.008350726877676068,0.008349986384061679,0.008349134196219554,0.008348252803153138,0.008347386797042541,0.008346558772025376,0.008345764925208941,0.008345002036220335,0.008344266934337256,0.008343493858847348
2002-06-10 03:10:00,0.008303569418279455,0.008303254322758748,0.008302661030018116,0.008301783625044128,0.008300638098707671,0.008299232141741662,0.008297646789740723,0.008295980005771171,0.00829428587661766,0.008292592471401947,0.008290899522183981,0.008289206345174039,0.00828751099608389,0.008285660432404309
2002-06-10 03:15:00,0.008271389240256223,0.008271166511291035,0.008270746154672185,0.008270113591495383,0.008269274839566316,0.00826822727267112,0.008267041049063272,0.008265805632220381,0.008264570190919212,0.00826336023811482,0.008262174387341895,0.00826101125533787,0.008259868829956576,0.00825864541572838
2002-06-10 03:20:00,0.008213950528603742,0.008213598879288775,0.008212928619928379,0.008211940771215114,0.008210658822725767,0.008209098197345804,0.008207345913667957,0.008205503753984501,0.008203628330580743,0.008201749347164028,0.00819986789731163,0.008197984310923624,0.008196097268017496,0.008194036986520183
2002-06-10 03:25:00,0.008177987619401783,0.008177754241997376,0.008177305789249674,0.008176630723012071,0.008175738351825966,0.00817462947397582,0.0081733768081557,0.008172071385561485,0.008170763417556315,0.008169479093683369,0.008168217619064775,0.008166978040604175,0.00816575859767751,0.008164450825433552
2002-06-10 03:30:00,0.00816215674004132,0.008162034307277074,0.008161791628875767,0.00816140256146829,0.008160860337158182,0.008160149219282709,0.008159327685239906,0.008158476735454367,0.008157640122478651,0.008156840001671896,0.008156072671718258,0.008155334978053659,0.008154623779201713,0.00815387524520058
2002-06-10 03:35:00,0.008113528542647883,0.008113237099479797,0.008112668438086187,0.00811181700500443,0.008110699020865881,0.008109322521580064,0.008107767865195372,0.008106131936444057,0.008104468200343464,0.00810280438252892,0.008101140220402828,0.008099474980055922,0.008097806593521575,0.008095983974294167
2002-06-10 03:40:00,0.008081313911900178,0.00808111394172993,0.00808071650099447,0.008080107231801909,0.008079292285392396,0.008078269345582655,0.008077108089203186,0.00807589714428247,0.008074685181944447,0.008073497426985647,0.008072332500861104,0.008071188995020469,0.008070064825207644,0.008068859565927572
2002-06-10 03:45:00,0.008023826225041178,0.008023497367324179,0.008022850149407972,0.008021885820137239,0.00802062805745871,0.00801909259569207,0.008017366075678484,0.008015549582279949,0.008013699297775657,0.008011844659337582,0.00800998672325458,0.008008125726113816,0.008006260169097928,0.008004221633932843
2002-06-10 03:50:00,0.00798782769600597,0.007987616644646601,0.007987189191151094,0.007986532843557569,0.007985656421648895,0.007984560128382289,0.007983317622994136,0.007982021316032161,0.007980722087546013,0.007979446408718867,0.007978193305517392,0.007976961650682554,0.007975749482563904,0.007974448573851548
2002-06-10 03:55:00,0.007928585423448537,0.007928256743357372,0.007927601981518003,0.007926623825016797,0.00792534749996521,0.007923790383805635,0.00792204022293426,0.007920198676416577,0.007918322305912374,0.007916440788586575,0.007914555427275117,0.007912666616413428,0.007910772909964002,0.007908703275641632
2002-06-10 04:00:00,0.007891860942933258,0.007891655184908343,0.007891229821815338,0.007890573002146777,0.007889694210458466,0.007888594390156144,0.007887347535995126,0.007886046101262992,0.007884741014496386,0.007883458790667219,0.00788219857252132,0.007880959307450154,0.007879739058736344,0.007878428788701389
2002-06-10 04:05:00,0.007874196086635967,0.007874095048139514,0.007873864751898916,0.007873480563971287,0.007872937294237535,0.007872221078909695,0.00787139112416319,0.007870528378770178,0.007869676658069345,0.007868858219430074,0.007868069723587627,0.007867308267778006,0.007866570836340726,0.007865791009566914
2002-06-10 04:10:00,0.007866332462373483,0.007866280449863412,0.007866144949179761,0.007865893909202422,0.007865513946260056,0.007864982834698218,0.007864352543595144,0.00786369887509411,0.007863062321406503,0.007862463053543177,0.0078618962592241,0.00786135793986235,0.007860844404035812,0.007860308712577401
2002-06-10 04:15:00,0.007862636503176054,0.007862604091049455,0.007862508049479222,0.007862313366612712,0.007862003278723453,0.007861552220759408,0.007861008830325825,0.007860446210637822,0.007859903094121804,0.007859398538864384,0.00785892708040592,0.007858484237363529,0.007858066014784337,0.007857633690375699
2002-06-10 04:20:00,0.007859784767198693,0.007859754797811015,0.007859667007149686,0.00785948710786795,0.007859198340234234,0.007858775485316235,0.007858264799323784,0.00785773617222156,0.007857226537166336,0.007856753991924325,0.0078563131110584,0.007855899449211228,0.007855509057361805,0.0078551055989943
2002-06-10 04:25:00,0.00785769158573897,0.007857663416533104,0.007857581592399993,0.007857411685240522,0.007857136586256997,0.007856730828078319,0.007856239706341972,0.007855731936335156,0.007855243714507748,0.007854792699008776,0.007854373367894825,0.00785398121193961,0.007853612250654469,0.007853232017898004
2002-06-10 04:30:00,0.007855980776181609,0.007855952464118942,0.007855872874367203,0.00785570769981126,0.007855439771508954,0.007855043649975135,0.007854563918506119,0.007854068332830429,0.007853592517514954,0.007853153805085698,0.007852746642552543,0.007852366498383053,0.00785200938013374,0.007851641841013725
2002-06-10 04:35:00,0.007854429958536416,0.007854400421317062,0.007854320989665245,0.00785415765187163,0.007853893358451772,0.007853502897007349,0.007853030292110411,0.00785254242696987,0.007852074401002388,0.007851643245027993,0.007851243399702333,0.00785087033078499,0.007850520045549253,0.007850159670006462
2002-06-10 04:40:00,0.007852927966613498,0.00785289665830273,0.007852816289083322,0.007852653200052675,0.00785239053998994,0.007852003384357861,0.007851535297359347,0.007851052400087065,0.00785058934552981,0.007850162915465043,0.007849767564988131,0.007849398771092869,0.007849052548904592,0.007848696361740726
2002-06-10 04:45:00,0.007851432390426679,0.007851399166642643,0.007851317551566598,0.007851154281362549,0.007850892740672836,0.00785050834423017,0.00785004422069288,0.00784956572653161,0.007849107060775476,0.007848684748576105,0.007848293262465514,0.007847928094347327,0.007847585270531787,0.007847232533931853
2002-06-10 04:50:00,0.007804732422243986,0.007804478547506242,0.00780398201070518,0.007803239478942182,0.007802266659123795,0.007801072293638527,0.007799726578333587,0.007798312511306269,0.007796875094954313,0.007795437040462318,0.007793997235708564,0.007792554121708067,0.007791104732281662,0.007789515380688295
2002-06-10 04:55:00,0.007772180346523934,0.007771994660575007,0.0077716302049728285,0.007771076078492531,0.007770339744964025,0.007769421298841556,0.0077683832610737575,0.007767303341828541,0.007766223502954241,0.007765164965874867,0.007764125861206787,0.0077631042847481095,0.00776209757300033,0.007761014155775292
2002-06-10 05:00:00,0.007756264187396622,0.007756157048621119,0.007755943111803713,0.0077556005425862195,0.00775512466368848,0.007754503232360872,0.007753787678962159,0.00775304772202858,0.007752320380346341,0.007751623946982049,0.007750954686041114,0.007750309368203092,0.007749684692200093,0.0077490234114984645
2002-06-10 05:05:00,0.00774593763993759,0.007745855871868128,0.007745692783621184,0.007745423694910431,0.007745040058142669,0.007744526035280467,0.007743927566851814,0.007743309168533563,0.007742704802004485,0.007742131022623912,0.007741583523102724,0.0077410586681298564,0.00774055295705624,0.007740019512508887
2002-06-10 05:10:00,0.007737436717588465,0.007737365589907787,0.007737221271379947,0.007736977959717581,0.0077366257369389565,0.007736147448710682,0.007735587415824593,0.007735008725681871,0.007734444478093478,0.007733910729363261,0.007733402967218821,0.007732917414381911,0.007732450499583661,0.00773195871541449
2002-06-10 05:15:00,0.0077296698623308836,0.0077296036843082835,0.007729466353062376,0.007729230637994924,0.007728885566382336,0.007728412718249497,0.007727856933345613,0.00772728254222373,0.007726723261015691,0.00772619542163276,0.007725694285059396,0.007725215899157936,0.007724756561088984,0.007724273361854042
2002-06-10 05:20:00,0.007722021558601539,0.007721957696908414,0.007721823468859737,0.0077215916526316665,0.007721251222518309,0.007720783761909684,0.007720233858012416,0.0077196655084322,0.007719112238958915,0.0077185902772571435,0.007718094885614557,0.00771762211322274,0.007717168260701466,0.007716690893410667
2002-06-10 05:25:00,0.007714400965054902,0.007714338921828841,0.0077142068731469735,0.007713977660719815,0.007713640274466591,0.007713176343271754,0.007712630268147349,0.007712065790952335,0.007711516304130431,0.007710997972393906,0.007710506077853738,0.007710036685379765,0.007709586109536153,0.0077091122089655
2002-06-10 05:30:00,0.007706153272474253,0.0077060901483253464,0.007705954824054431,0.007705720628951503,0.007705377014404491,0.007704906128067272,0.007704352539970838,0.007703779938041093,0.0077032216951633675,0.007702693971954563,0.007702192122037588,0.007701712260736008,0.007701250726386807,0.007700764356712068
2002-06-10 05:35:00,0.007702190351990947,0.007702131642118927,0.007701992305787933,0.007701725502966107,0.007701306031073153,0.007700696369884447,0.007699955740991586,0.00769917830018852,0.0076984151385539315,0.007697692344267084,0.007697003016984862,0.007696341428962928,0.007695702237335861,0.007695025494580235
2002-06-10 05:40:00,0.007660114966282305,0.0076598538928289,0.0076593275403308,0.0076585223329216304,0.007657456030681378,0.007656149867881952,0.0076547028108646135,0.007653217523196384,0.007651741234488226,0.0076502911763556706,0.007648858198263606,0.007647433239262873,0.007646003284144706,0.007644417439166385
2002-06-10 05:45:00,0.007623167437118008,0.007622870304280485,0.00762226671899869,0.007621341202370649,0.00762011518364068,0.0076185973805817835,0.007616898572007168,0.007615149093377987,0.007613417766986907,0.007611739736141058,0.007610113617560991,0.007608538219902096,0.007607010393272645,0.007605395024829598
2002-06-10 05:50:00,0.007592343400440788,0.007592156835501395,0.00759176687283755,0.007591148667508006,0.007590308325585333,0.007589254743819958,0.007588080802412408,0.00758688748974204,0.007585721519905178,0.007584601534509866,0.0075835202833752485,0.00758247236639384,0.0075814514200814595,0.007580360149315931
2002-06-10 05:55:00,0.007575715355920264,0.0075755552017427105,0.007575203868429049,0.007574621876007573,0.0075738080863705344,0.007572748615521946,0.00757154450738968,0.007570322414656585,0.007569146246953718,0.007568045819312474,0.007567013380634555,0.0075660421390845375,0.007565124503606863,0.007564175671191135
2002-06-10 06:00:00,0.007560122298327552,0.0075600146169507235,0.007559771565153756,0.007559354861590208,0.00755875435101942,0.007557960228737374,0.007557055414133927,0.007556138900028711,0.007555257059653377,0.007554428893194446,0.007553646278366521,0.007552903027204569,0.0075521925695331,0.007551446366154441
2002-06-10 06:05:00,0.007553346784384883,0.007553262129135968,0.0075530453166300325,0.0075526405776619515,0.0075520321150786785,0.007551192327917821,0.007550218488885208,0.007549237177008501,0.007548310303229447,0.007547465150067646,0.007546690637263582,0.007545977572116943,0.007545317038132046,0.0075446462296774605
2002-06-10 06:10:00,0.00754712863796732,0.007547072157915711,0.007546923494249646,0.007546635626927374,0.00754618850217886,0.007545559701797254,0.007544826924579926,0.007544089174792902,0.007543392727047502,0.007542756472766684,0.007542170907882317,0.007541628771030512,0.007541123147466527,0.007540604771363285
2002-06-10 06:15:00,0.007545380299358132,0.007545337319412976,0.00754519611833072,0.00754489365333334,0.007544406712394638,0.0075437011992555425,0.007542869950146602,0.007542036141096241,0.007541258929086114,0.007540563531297888,0.007539937496798701,0.007539370723130394,0.00753885394082799,0.007538336855795657
2002-06-10 06:20:00,0.007542355226009006,0.007542317075182491,0.007542200331997817,0.007541954298003918,0.007541555792194246,0.007540978072638355,0.007540297881864993,0.007539614946992915,0.0075389757093443565,0.007538399015998825,0.007537874653815346,0.0075373947870650895,0.007536952194323076,0.007536503326283016
2002-06-10 06:25:00,0.007507624322376042,0.007507322892211051,0.007506689654267217,0.00750570554726109,0.007504397376291161,0.007502779700671638,0.007500982703054594,0.007499151912522173,0.007497359262639128,0.007495637653083642,0.007493980746363441,0.007492382828924388,0.007490835667251761,0.00748919612271466
2002-06-10 06:30:00,0.007474380937674853,0.007474153292698584,0.007473663487158257,0.007472882234690163,0.007471822091778687,0.007470499115884264,0.007469032231921543,0.0074675483122015746,0.007466106524564164,0.007464731359193381,0.007463415355265726,0.007462152729060214,0.007460935971205132,0.007459650708693778
2002-06-10 06:35:00,0.007456737633772706,0.00745657421991468,0.007456201865390836,0.0074555815922052225,0.007454717264094476,0.007453601627797086,0.007452346708277307,0.007451085589340445,0.007449882462934068,0.0074487652430596475,0.00744772406211239,0.007446750588744253,0.0074458358619939125,0.007444894232423121
2002-06-10 06:40:00,0.00744584261779981,0.007445754085596126,0.0074455310718442805,0.007445126425121196,0.007444527487764095,0.007443718754896806,0.007442793848000114,0.007441865922431728,0.007440987474373713,0.007440179834982979,0.007439432695195353,0.007438738045728475,0.007438087976981861,0.007437419997055463
2002-06-10 06:45:00,0.0074412450067790755,0.007441187761282541,0.007441012793605846,0.007440661662941217,0.0074401163963014215,0.007439349183629491,0.007438457067588032,0.007437564103901801,0.007436729018430684,0.007435976361378116,0.0074352938135572545,0.007434671446537935,0.007434099975456732,0.0074335240445404455
2002-06-10 06:50:00,0.0074376239981838845,0.007437583910038614,0.007437450771137113,0.00743716974955427,0.007436718865890613,0.007436071469388579,0.007435313617799788,0.00743455498036526,0.0074338463060764455,0.0074332080504497,0.007432628858957555,0.0074320999458835045,0.007431613220706765,0.007431120929852192
2002-06-10 06:55:00,0.007436141640846782,0.007436112300197344,0.007435989101365395,0.0074357103175328,0.007435253118086133,0.007434585600898954,0.007433799145035968,0.007433012754542538,0.007432282398857385,0.007431631183978017,0.00743104652624743,0.007430518400140727,0.007430037703103159,0.007429557189078311
2002-06-10 07:00:00,0.007434378692625971,0.007434352804257065,0.007434243466181162,0.007433993183702783,0.007433577585860854,0.007432967005254501,0.007432246433129858,0.007431525641614848,0.007430855377086873,0.007430256047542381,0.00742971590767491,0.007429225873278689,0.00742877772469078,0.007428327162658185
2002-06-10 07:05:00,0.007429051729671621,0.0074289948245935215,0.007428816359075201,0.007428459089042251,0.007427905633803867,0.007427129785696367,0.007426227932265647,0.0074253221947994065,0.007424470093022458,0.0074236955349324734,0.007422986513115222,0.007422333452327459,0.007421727321962395,0.00742110942820676
2002-06-10 07:10:00,0.007384600994236897,0.007384274952999572,0.007383582116280242,0.007382504268461768,0.007381073140202794,0.007379321982618685,0.007377391652305836,0.0073754261749622175,0.007373492963776379,0.007371620355696043,0.00736980154991069,0.007368031191102687,0.007366300958864013,0.0073644485085187705
2002-06-10 07:15:00,0.007343043307251423,0.007342699000509235,0.007341973040876778,0.007340856046812376,0.007339388763571604,0.007337602339945342,0.0073356418064780445,0.007333660352254825,0.007331731991611694,0.007329889517315078,0.007328126367929477,0.007326436686759558,0.0073248117372626325,0.0073231015581657994
2002-06-10 07:20:00,0.007310863718589456,0.007310617471398266,0.007310076889695276,0.00730921270179309,0.007308043804724075,0.007306586702818123,0.007304974482165837,0.007303350518715279,0.0073017818326853315,0.007300296381177261,0.007298885114603874,0.0072975407398732164,0.007296254270031267,0.007294905191662915
2002-06-10 07:25:00,0.007287476830116331,0.007287274353475448,0.0072868140505277035,0.007286058631534482,0.007285018635685699,0.0072836952641048905,0.007282216454352928,0.007280728481655632,0.007279300921728829,0.007277963498853768,0.007276705862136199,0.00727551942452667,0.007274394523117409,0.0072732257339387625
2002-06-10 07:30:00,0.0072340208866625,0.0072336105278696305,0.0072327474822096,0.007231419453855515,0.007229672688733396,0.0072275539278537975,0.007225229762432179,0.007222867776786843,0.00722054686101682,0.007218300588889963,0.007216122102379424,0.007214005807929626,0.007211942283999233,0.007209738938682928
2002-06-10 07:35:00,0.0071868079510563005,0.007186410880320825,0.0071855746318348745,0.007184289234202184,0.007182602346795857,0.0071805526438090605,0.007178306447951638,0.007176037567950361,0.007173829660013438,0.007171719580256254,0.007169700059132153,0.007167764626631026,0.007165903408631706,0.007163944597535075
2002-06-10 07:40:00,0.007150982787910285,0.007150695480287487,0.007150066610012176,0.007149064617667112,0.007147713215133175,0.0071460326933950125,0.007144175472223158,0.007142305420555208,0.007140499399524715,0.007138789675866511,0.007137166240842336,0.007135620941830894,0.007134143579031034,0.007132596103485945
2002-06-10 07:45:00,0.007092675784210704,0.007092182994814162,0.007091154848507969,0.007089587029682814,0.0070875404975081924,0.0070850683271283035,0.0070823608129793126,0.007079612494625787,0.007076917130030957,0.007074316251638186,0.0070718032545314235,0.007069372206308795,0.0070670125274706575,0.007064505971419069
2002-06-10 07:50:00,0.007040451574446067,0.007040029652946022,0.007039133995759564,0.007037745907201193,0.007035912645008136,0.007033679428253091,0.00703123216564337,0.007028761640518432,0.007026357900764073,0.007024059385275809,0.0070218573767766995,0.007019744595983525,0.007017710126532888,0.007015565221445156
2002-06-10 07:55:00,0.0070027842402508615,0.0070024551196191595,0.007001735662247977,0.007000592357824814,0.006999054209230999,0.0069971411926198586,0.006995025699432567,0.006992896201022948,0.006990842463803871,0.006988903100727177,0.006987067076061042,0.0069853250589579485,0.006983665330876115,0.006981933571741209
2002-06-10 08:00:00,0.006973751477011991,0.0069735035604534265,0.0069729379092584075,0.006972004781993088,0.006970714404358512,0.0069690715943764026,0.006967237512573963,0.0069653930763036,0.006963623069745316,0.006961962863251233,0.0069603995193919434,0.006958922614311431,0.006957520321537684,0.006956060823087553
